"parameter","true","point","lwr","upr","lwr_exact","upr_exact","time","implementation","method","replicate"
"mu",1500,923.715838647118,870.682600748854,979.979328671191,561.723954067213,1285.70772322702,3.56100000000004,"Bessel","Fixed",104
"beta",0.1,0.0619456776897354,0.058393770103883,0.065713636533727,0.0376699949848368,0.086221360394634,3.56100000000004,"Bessel","Fixed",104
"mu",1500,1673.54535774056,1130.71360535318,2476.97918478672,1017.62531565255,2329.46539982856,18.462,"Bessel","Adaptive",104
"beta",0.1,0.112230346167247,0.0758272856640219,0.166109738605565,0.0682434096667882,0.156217282667706,18.462,"Bessel","Adaptive",104
"mu",1500,922.781516667881,869.837776229518,978.947742641138,561.155944094101,1284.40708924166,2.88800000000003,"Full","Fixed",104
"beta",0.1,0.0618830356113464,0.0583371111044242,0.0656444932561074,0.03763191247836,0.0861341587443328,2.88800000000003,"Full","Fixed",104
"mu",1500,1673.51162324501,1463.22964193292,1914.01340765385,1017.60525666637,2329.41798982365,5.73099999999999,"Full","Adaptive",104
"beta",0.1,0.112228046321982,0.0981366038003977,0.128342880163923,0.0682420416424712,0.156214051001492,5.73099999999999,"Full","Adaptive",104
"mu",1500,925.12781844421,876.784205798445,976.13697281414,562.582456637966,1287.67318025045,3.99599999999998,"Bessel","Fixed",105
"beta",0.1,0.0613246923783009,0.0581234890102669,0.0647022048973858,0.0372923561511437,0.0853570286054582,3.99599999999998,"Bessel","Fixed",105
"mu",1500,1854.66879882391,1253.05463431235,2745.12879098734,1127.74982069491,2581.58777695292,12.603,"Bessel","Adaptive",105
"beta",0.1,0.12294192567838,0.0830622430733351,0.181968563937812,0.0747560614205616,0.171127789936198,12.603,"Bessel","Adaptive",105
"mu",1500,924.191142459319,875.916431656911,975.126435503172,562.01294269271,1286.36934222593,3.41399999999999,"Full","Fixed",105
"beta",0.1,0.0612626071507312,0.0580659586254487,0.0646352376461057,0.0372546073425774,0.085270606958885,3.41399999999999,"Full","Fixed",105
"mu",1500,1855.34092903214,1666.05998497831,2066.12606627525,1128.15846027002,2582.52339779426,6.75200000000001,"Full","Adaptive",105
"beta",0.1,0.122986478859045,0.110452808431042,0.136942411849941,0.0747831487208295,0.171189808997261,6.75200000000001,"Full","Adaptive",105
"mu",1500,924.823242581369,875.805687291111,976.584238296255,562.397251407769,1287.24923375497,5.483,"Bessel","Fixed",106
"beta",0.1,0.0619517396942394,0.0586716753002992,0.0654151774514478,0.0376736726757864,0.0862298067126925,5.483,"Bessel","Fixed",106
"mu",1500,1794.75417540667,1212.60054570413,2656.39213304926,1091.32212272971,2498.18622808363,17.98,"Bessel","Adaptive",106
"beta",0.1,0.120225717427991,0.0812286504647827,0.177944888267496,0.0731047109114477,0.167346723944535,17.98,"Bessel","Adaptive",106
"mu",1500,923.88579973562,874.934419602172,975.57594241319,561.82734257205,1285.94425689919,3.50799999999998,"Full","Fixed",106
"beta",0.1,0.0618889317369875,0.0586132879176589,0.0653476371591079,0.0376354892156203,0.0861423742583546,3.50799999999998,"Full","Fixed",106
"mu",1500,1794.69123851757,1605.35140558367,2006.3623642829,1091.28306048982,2498.09941654532,9.66300000000001,"Full","Adaptive",106
"beta",0.1,0.120222227717282,0.107551830986007,0.134385290373964,0.0731025358493356,0.167341919585228,9.66300000000001,"Full","Adaptive",106
"mu",1500,915.199888899898,796.007385601758,1052.24003167909,556.546246984914,1273.85353081488,2.78,"Bessel","Fixed",107
"beta",0.1,0.0613731113711482,0.053390633147625,0.0705490565912668,0.0373218738481902,0.0854243488941062,2.78,"Bessel","Fixed",107
"mu",1500,1136.67164780517,768.040746431979,1682.23162758793,691.202630698019,1582.14066491231,11.184,"Bessel","Adaptive",107
"beta",0.1,0.0762250258415001,0.0515047115353883,0.112810156417344,0.0463519420831901,0.10609810959981,11.184,"Bessel","Adaptive",107
"mu",1500,914.291482969072,796.402124879531,1049.63169950888,555.99391288602,1272.58905305212,2.54300000000001,"Full","Fixed",107
"beta",0.1,0.0613121938148821,0.0534169653753253,0.0703743667200185,0.0372848344119547,0.0853395532178095,2.54300000000001,"Full","Fixed",107
"mu",1500,1136.66862681724,539.811876548497,2393.45524491164,691.200773342376,1582.13648029211,2.45300000000003,"Full","Adaptive",107
"beta",0.1,0.0762247593450403,0.0361935986526521,0.160531534677433,0.0463517786662722,0.106097740023808,2.45300000000003,"Full","Adaptive",107
"mu",1500,920.29512782453,856.7524417165,988.550578975557,559.644159956965,1280.9460956921,4.67500000000001,"Bessel","Fixed",110
"beta",0.1,0.0607559973950165,0.0565658692838136,0.0652565100863663,0.0369465599637127,0.0845654348263204,4.67500000000001,"Bessel","Fixed",110
"mu",1500,1371.02425328377,926.355112941864,2029.14355070903,833.690770703124,1908.35773586442,8.625,"Bessel","Adaptive",110
"beta",0.1,0.0905121950529927,0.0611560522492811,0.133959880535083,0.055038546160673,0.125985843945312,8.625,"Bessel","Adaptive",110
"mu",1500,919.364471396342,855.953965120405,987.472534398481,559.078303757065,1279.65063903562,2.69999999999999,"Full","Fixed",110
"beta",0.1,0.0606945440872119,0.0565131213850652,0.0651853515018911,0.0369091952227053,0.0844798929517185,2.69999999999999,"Full","Fixed",110
"mu",1500,1371.02371709516,949.877737663969,1978.89260723195,833.690451042134,1908.35698314819,3.09300000000002,"Full","Adaptive",110
"beta",0.1,0.0905121673723878,0.0627075103341112,0.13064547450213,0.0550385297501381,0.125985804994638,3.09300000000002,"Full","Adaptive",110
"mu",1500,913.365885033587,646.072723549192,1291.24355437932,555.431120766327,1271.30064930085,3.15799999999999,"Bessel","Fixed",114
"beta",0.1,0.0609748971018411,0.0431552934847926,0.0861525383413338,0.037079724555994,0.0848700696476882,3.15799999999999,"Bessel","Fixed",114
"mu",1500,1261.07909950787,852.08373416191,1866.3899232624,766.843281073875,1755.31491794187,8.41399999999999,"Bessel","Adaptive",114
"beta",0.1,0.0841876942533077,0.0568837947993792,0.124597310863054,0.0511932738497088,0.117182114656907,8.41399999999999,"Bessel","Adaptive",114
"mu",1500,912.457529879695,657.008104510635,1267.22750924707,554.878829276949,1270.03623048244,3.15100000000001,"Full","Fixed",114
"beta",0.1,0.0609142567713027,0.0438844199550221,0.0845527110032034,0.0370428544635851,0.0847856590790202,3.15100000000001,"Full","Fixed",114
"mu",1500,1261.02279619651,693.321385451547,2293.56619584381,766.809009904536,1755.23658248848,2.66399999999999,"Full","Adaptive",114
"beta",0.1,0.0841839565234102,0.046279690373655,0.153132799262843,0.0511909987244221,0.117176914322398,2.66399999999999,"Full","Adaptive",114
"mu",1500,932.154966921402,896.511834389584,969.215183810556,566.8550316796,1297.4549021632,4.04500000000002,"Bessel","Fixed",115
"beta",0.1,0.0622312058015088,0.0598521849920793,0.0647047885724179,0.0378435704232518,0.0866188411797658,4.04500000000002,"Bessel","Fixed",115
"mu",1500,2664.22641110431,1800.0685301058,3943.24007720338,1619.96391228173,3708.48890992689,31.352,"Bessel","Adaptive",115
"beta",0.1,0.177867021310326,0.120175234405579,0.263254550126669,0.108150776715835,0.247583265904816,31.352,"Bessel","Adaptive",115
"mu",1500,931.204721622835,895.586015702825,968.240033194532,566.277183764042,1296.13225948163,2.84100000000001,"Full","Fixed",115
"beta",0.1,0.0621677651856142,0.0597903733722007,0.064639687130146,0.0378049919343865,0.086530538436842,2.84100000000001,"Full","Fixed",115
"mu",1500,2662.47337402424,2521.15304082448,2811.71525591711,1618.90074368755,3706.04600436092,15.285,"Full","Adaptive",115
"beta",0.1,0.177748278857203,0.168344941002713,0.187676864231927,0.108078760012602,0.247417797701803,15.285,"Full","Adaptive",115
"mu",1500,916.984467320072,827.609307096351,1016.0114272475,557.631260713392,1276.33767392675,4.20400000000001,"Bessel","Fixed",116
"beta",0.1,0.0609474558961545,0.055015514643837,0.0675189972185385,0.0370630123844657,0.0848318994078433,4.20400000000001,"Bessel","Fixed",116
"mu",1500,1323.78461487281,894.460371435016,1959.17646274536,804.968696405623,1842.60053334,10.062,"Bessel","Adaptive",116
"beta",0.1,0.0879854252992132,0.0594503528127625,0.130216806104833,0.0535022935831649,0.122468557015261,10.062,"Bessel","Adaptive",116
"mu",1500,916.060677436495,827.047142603921,1014.65457229358,557.069580884255,1275.05177398873,3.245,"Full","Fixed",116
"beta",0.1,0.0608860749061564,0.0549781208467007,0.0674288982669104,0.0370256917091731,0.0847464581031397,3.245,"Full","Fixed",116
"mu",1500,1323.65689431939,920.120988894669,1904.17085907799,804.890867466542,1842.42292117224,3.30799999999999,"Full","Adaptive",116
"beta",0.1,0.0879769762119898,0.0611545873423813,0.126563659077151,0.0534971449204459,0.122456807503534,3.30799999999999,"Full","Adaptive",116
"mu",1500,902.234862896531,NA,NA,548.663375784805,1255.80635000826,3.65200000000002,"Bessel","Fixed",117
"beta",0.1,0.0606508399644328,NA,NA,0.0368827408112314,0.0844189391176342,3.65200000000002,"Bessel","Fixed",117
"mu",1500,1003.63967367166,678.168370578667,1485.31343876781,610.318249888496,1396.96109745483,6.24100000000001,"Bessel","Adaptive",117
"beta",0.1,0.0674675640974435,0.0455884412660548,0.0998470682223562,0.0410273594442048,0.0939077687506823,6.24100000000001,"Bessel","Adaptive",117
"mu",1500,901.393314141332,NA,NA,548.151784289863,1254.6348439928,3.45699999999999,"Full","Fixed",117
"beta",0.1,0.0605943449388176,NA,NA,0.0368483965600841,0.084340293317551,3.45699999999999,"Full","Fixed",117
"mu",1500,1003.63970716915,516.858800596566,1948.87396837193,610.318259465536,1396.96115487277,3.87099999999998,"Full","Adaptive",117
"beta",0.1,0.0674675083380013,0.0347393649338869,0.131029012476222,0.0410273248110794,0.0939076918649232,3.87099999999998,"Full","Adaptive",117
"mu",1500,921.841708046834,863.967491749101,983.5927194139,560.584486397823,1283.09892969584,3.77999999999997,"Bessel","Fixed",118
"beta",0.1,0.061440421240112,0.0575877887197864,0.0655507955085864,0.037362756191548,0.0855180862886759,3.77999999999997,"Bessel","Fixed",118
"mu",1500,1550.75095308581,1047.79245959958,2295.13821794019,942.965494522449,2158.53641164917,8.06400000000002,"Bessel","Adaptive",118
"beta",0.1,0.103356192294558,0.0698342445185457,0.152969400031137,0.0628478240074971,0.143864560581619,8.06400000000002,"Bessel","Adaptive",118
"mu",1500,920.90593926311,863.117683883717,982.563287492933,560.015531080857,1281.79634744536,3.24399999999997,"Full","Fixed",118
"beta",0.1,0.061378032505461,0.0575311136590492,0.0654821823295066,0.0373248233123006,0.0854312416986214,3.24399999999997,"Full","Fixed",118
"mu",1500,1550.57600620579,1256.32722076872,1913.74182718891,942.859428828458,2158.29258358312,5.17699999999996,"Full","Adaptive",118
"beta",0.1,0.103345305635639,0.0837375982608708,0.127544286183741,0.0628412251019891,0.143849386169289,5.17699999999996,"Full","Adaptive",118
"mu",1500,905.777201345536,NA,NA,550.817219241252,1260.73718344982,3.57600000000002,"Bessel","Fixed",119
"beta",0.1,0.0603732572855997,NA,NA,0.0367139177771208,0.0840325967940785,3.57600000000002,"Bessel","Fixed",119
"mu",1500,1030.26924097117,696.218997462168,1524.5988873623,626.509121360911,1434.02936058144,8.99800000000005,"Bessel","Adaptive",119
"beta",0.1,0.068671002483638,0.0464053842268751,0.101619815473412,0.0417589963070641,0.0955830086602119,8.99800000000005,"Bessel","Adaptive",119
"mu",1500,904.878325354369,NA,NA,550.270658158182,1259.48599255056,2.786,"Full","Fixed",119
"beta",0.1,0.0603131689467501,NA,NA,0.0366773810820769,0.0839489568114234,2.786,"Full","Fixed",119
"mu",1500,1029.81810954608,512.794234336726,2068.13038785587,626.235021679652,1433.40119741251,3.93400000000003,"Full","Adaptive",119
"beta",0.1,0.0686409935421523,0.034174068205761,0.137870211005768,0.0417407634227072,0.0955412236615974,3.93400000000003,"Full","Adaptive",119
"mu",1500,923.561472435005,873.045324423035,977.000585771431,561.630115103231,1285.49282976678,4.161,"Bessel","Fixed",122
"beta",0.1,0.0616842424023387,0.058312983781136,0.065250404181536,0.0375110149074772,0.0858574698972002,4.161,"Bessel","Fixed",122
"mu",1500,1500.73059059825,1013.98552957688,2221.12864519593,912.553323038629,2088.90785815787,9.63499999999999,"Bessel","Adaptive",122
"beta",0.1,0.100233231997762,0.067723734436599,0.148348298868878,0.060949093402565,0.139517370592958,9.63499999999999,"Bessel","Adaptive",122
"mu",1500,922.635735454815,872.235751867879,975.94795732151,561.067274716508,1284.20419619312,3.084,"Full","Fixed",122
"beta",0.1,0.0616224422451195,0.0582589233732324,0.0651801504110494,0.0374734409293188,0.0857714435609202,3.084,"Full","Fixed",122
"mu",1500,1500.64527789345,1212.04905959783,1857.95800279828,912.501016155197,2088.7895396317,3.37700000000001,"Full","Adaptive",122
"beta",0.1,0.100227450608368,0.0809562593778445,0.124086042668642,0.0609455491408108,0.139509352075926,3.37700000000001,"Full","Adaptive",122
"mu",1500,927.762476731522,884.144352951015,973.532444513273,564.184355813063,1291.34059764998,3.53900000000004,"Bessel","Fixed",126
"beta",0.1,0.0614807250857536,0.0585933323884836,0.0645104042215722,0.0373872237209089,0.0855742264505984,3.53900000000004,"Bessel","Fixed",126
"mu",1500,2090.05964700522,1412.0481818894,3093.62625444867,1270.86922572009,2909.25006829034,17.26,"Bessel","Adaptive",126
"beta",0.1,0.138503540163482,0.0935732491861238,0.205007636313457,0.0842176380464882,0.192789442280476,17.26,"Bessel","Adaptive",126
"mu",1500,926.815578197734,883.231331683429,972.55054839685,563.608629052399,1290.02252734307,3.97300000000001,"Full","Fixed",126
"beta",0.1,0.0614180336757284,0.0585328781817771,0.0644454019308295,0.0373491065249296,0.0854869608265272,3.97300000000001,"Full","Fixed",126
"mu",1500,2090.06659777045,1912.78450934643,2283.77967396251,1270.87545231974,2909.25774322116,15.395,"Full","Adaptive",126
"beta",0.1,0.138504000781026,0.126775401686199,0.151317668705433,0.0842180506728585,0.192789950889194,15.395,"Full","Adaptive",126
"mu",1500,927.942682311528,885.225103248879,972.721648420564,564.293879864519,1291.59148475854,4.99799999999999,"Bessel","Fixed",127
"beta",0.1,0.062118909497008,0.0592619421172798,0.0651136088226902,0.0377753078085608,0.0864625111854552,4.99799999999999,"Bessel","Fixed",127
"mu",1500,2126.94735968798,1436.96405070916,3148.23816827641,1293.29712864043,2960.59759073552,22.412,"Bessel","Adaptive",127
"beta",0.1,0.142383419675602,0.0961941321972751,0.210751297770873,0.0865766926453109,0.198190146705894,22.412,"Bessel","Adaptive",127
"mu",1500,926.998533881124,884.32286180194,971.733649480403,563.719824652239,1290.27724311001,3.42500000000001,"Full","Fixed",127
"beta",0.1,0.0620557902368084,0.059201619685587,0.0650475632654405,0.0377369304398876,0.0863746500337293,3.42500000000001,"Full","Fixed",127
"mu",1500,2126.94799289937,1962.29812176968,2305.41308392977,1293.29802226199,2960.59796353674,17.954,"Full","Adaptive",127
"beta",0.1,0.142383461991953,0.13138030067306,0.1543081431916,0.0865767524226067,0.1981901715613,17.954,"Full","Adaptive",127
"mu",1500,911.828143117277,NA,NA,554.496172040905,1269.16011419365,3.63,"Bessel","Fixed",128
"beta",0.1,0.0607613064963599,NA,NA,0.0369498486252604,0.0845727643674593,3.63,"Bessel","Fixed",128
"mu",1500,1131.5094199001,764.552646102451,1674.59176794359,688.064026505577,1574.95481329461,6.51800000000003,"Bessel","Adaptive",128
"beta",0.1,0.0754001767900739,0.0509473484365986,0.111589451353868,0.0458503909282445,0.104949962651903,6.51800000000003,"Bessel","Adaptive",128
"mu",1500,910.909835604698,NA,NA,553.93782267829,1267.88184853111,3.47499999999997,"Full","Fixed",128
"beta",0.1,0.0607001409191325,NA,NA,0.0369126587316829,0.084487623106582,3.47499999999997,"Full","Fixed",128
"mu",1500,1131.50935826904,570.22630786287,2245.27246497772,688.063929871412,1574.95478666666,2.52800000000002,"Full","Adaptive",128
"beta",0.1,0.0754001726969723,0.0379922146141435,0.149640817216715,0.0458503844972411,0.104949960896704,2.52800000000002,"Full","Adaptive",128
"mu",1500,930.416499991963,892.744739737227,969.677921274674,565.798034099934,1295.03496588399,3.71999999999997,"Bessel","Fixed",129
"beta",0.1,0.0619293026924035,0.0594225547757628,0.0645417980839095,0.0376599917529884,0.0861986136318186,3.71999999999997,"Bessel","Fixed",129
"mu",1500,2298.25989657632,1552.73753094284,3401.73303404582,1397.45831516293,3199.06147798971,13.729,"Bessel","Adaptive",129
"beta",0.1,0.152974217244992,0.103351616633587,0.226422303820191,0.0930160649859541,0.21293236950403,13.729,"Bessel","Adaptive",129
"mu",1500,929.470148848384,891.830302274923,968.69859142095,565.222592035407,1293.71770566136,3.17599999999999,"Full","Fixed",129
"beta",0.1,0.061866310872917,0.0593616840010863,0.0644766145945988,0.0376216886949883,0.0861109330508456,3.17599999999999,"Full","Fixed",129
"mu",1500,2299.45983307614,2141.30463619347,2469.29625731816,1398.18843321966,3200.73123293263,13.004,"Full","Adaptive",129
"beta",0.1,0.153053972669744,0.142548749865809,0.164333384698519,0.093064593330545,0.213043352008944,13.004,"Full","Adaptive",129
"mu",1500,921.45061353164,865.144035959127,981.421818664596,560.346678735841,1282.55454832744,3.774,"Bessel","Fixed",130
"beta",0.1,0.0611280881474122,0.0573959876946386,0.0651028636433211,0.0371728236628907,0.0850833526319336,3.774,"Bessel","Fixed",130
"mu",1500,1402.6498503205,947.719588711544,2075.95857048697,852.919014186514,1952.38068645448,8.63500000000005,"Bessel","Adaptive",130
"beta",0.1,0.0930504910474981,0.0628708771895193,0.137717084145024,0.0565818568872828,0.129519125207713,8.63500000000005,"Bessel","Adaptive",130
"mu",1500,920.520774402131,864.324578310804,980.370704905717,559.781357567413,1281.26019123685,3.08100000000002,"Full","Fixed",130
"beta",0.1,0.0610664007335964,0.0573416065816683,0.0650331499387803,0.0371353191095663,0.0849974823576265,3.08100000000002,"Full","Fixed",130
"mu",1500,1402.6436009946,784.899844254644,2506.57340017616,852.915925360786,1952.37127662842,3.36700000000002,"Full","Adaptive",130
"beta",0.1,0.0930499197252826,0.0520636930809506,0.166301832400158,0.0565815566626904,0.129518282787875,3.36700000000002,"Full","Adaptive",130
"mu",1500,923.610272964208,870.133711033185,980.37339032884,561.659745241054,1285.56080068736,4.29700000000003,"Bessel","Fixed",131
"beta",0.1,0.0616970288909398,0.0581293014874476,0.0654837281124295,0.0375187874619472,0.0858752703199324,4.29700000000003,"Bessel","Fixed",131
"mu",1500,1726.97458887772,1166.83037058122,2556.01954304957,1050.11037656921,2403.83880118623,14.243,"Bessel","Adaptive",131
"beta",0.1,0.115361382844185,0.0779438396721565,0.170741507060713,0.0701470571485227,0.160575708539847,14.243,"Bessel","Adaptive",131
"mu",1500,922.677418282193,869.297495006181,979.335179381644,561.092571414825,1284.26226514956,3.11200000000002,"Full","Fixed",131
"beta",0.1,0.0616347104316056,0.0580734191434496,0.0654143941586116,0.0374808979598338,0.0857885229033774,3.11200000000002,"Full","Fixed",131
"mu",1500,1726.76017379205,1481.24489444544,2012.96943467993,1049.98102946425,2403.53931811986,4.93100000000004,"Full","Adaptive",131
"beta",0.1,0.11534735334633,0.098954490128729,0.134455868618945,0.0701385951857959,0.160556111506864,4.93100000000004,"Full","Adaptive",131
"mu",1500,919.579095659736,854.461621814515,989.659092445401,559.208762239463,1279.94942908001,3.65999999999997,"Bessel","Fixed",134
"beta",0.1,0.0618479804292381,0.0574729761518738,0.0665560223132922,0.0376106120137841,0.0860853488446922,3.65999999999997,"Bessel","Fixed",134
"mu",1500,1426.75501085683,964.00269361704,2111.64333303589,867.575295628525,1985.93472608513,13.95,"Bessel","Adaptive",134
"beta",0.1,0.0959590275867603,0.0648357708876025,0.142022449171763,0.0583503692598306,0.13356768591369,13.95,"Bessel","Adaptive",134
"mu",1500,918.655200565959,853.718601639781,988.531087299619,558.647093875714,1278.6633072562,2.94400000000002,"Full","Fixed",134
"beta",0.1,0.0617858421491578,0.0574229801078486,0.0664801841163739,0.0375728359650345,0.0859988483332812,2.94400000000002,"Full","Fixed",134
"mu",1500,1426.9451803147,1020.54640231263,1995.1788012865,867.690677357784,1986.19968327162,3.93400000000003,"Full","Adaptive",134
"beta",0.1,0.0959714097714523,0.0686369473639851,0.134191741434482,0.0583578813680898,0.133584938174815,3.93400000000003,"Full","Adaptive",134
"mu",1500,915.730481526478,819.744147609155,1022.95614703983,556.86880895233,1274.59215410063,3.16800000000001,"Bessel","Fixed",138
"beta",0.1,0.061607297035366,0.0551581109368927,0.0688105336374965,0.0374642788625626,0.0857503152081695,3.16800000000001,"Bessel","Fixed",138
"mu",1500,1397.45414761285,944.209323494835,2068.26817537885,849.760291547904,1945.1480036778,9.68699999999995,"Bessel","Adaptive",138
"beta",0.1,0.0940160465277348,0.0635232488283582,0.13914617353071,0.0571690335915924,0.130863059463877,9.68699999999995,"Bessel","Adaptive",138
"mu",1500,914.810073626277,819.266118090436,1021.49649830354,556.309238804318,1273.31090844824,2.43200000000002,"Full","Fixed",138
"beta",0.1,0.0615453568696439,0.0551258832713217,0.0687123856785869,0.0374266217865008,0.0856640919527869,2.43200000000002,"Full","Fixed",138
"mu",1500,1397.48184725496,912.951173242692,2139.1675378109,849.777243788533,1945.18645072139,3.06399999999996,"Full","Adaptive",138
"beta",0.1,0.0940182519924385,0.0614168216301502,0.143925254890987,0.0571703819987965,0.13086612198608,3.06399999999996,"Full","Adaptive",138
"mu",1500,910.907595395386,NA,NA,553.936478492224,1267.87871229855,4.43900000000002,"Bessel","Fixed",139
"beta",0.1,0.0607688047048704,NA,NA,0.0369544154100355,0.0845831939997054,4.43900000000002,"Bessel","Fixed",139
"mu",1500,1150.50152855473,777.382905268822,1702.7050096362,699.611180445447,1601.39187666401,7.11099999999999,"Bessel","Adaptive",139
"beta",0.1,0.0767526803616849,0.0518610537647451,0.113591481758661,0.0466727179212401,0.10683264280213,7.11099999999999,"Bessel","Adaptive",139
"mu",1500,910.009617631858,NA,NA,553.390485718262,1266.62874954545,2.99399999999997,"Full","Fixed",139
"beta",0.1,0.0607088497600919,NA,NA,0.03691796131074,0.0844997382094437,2.99399999999997,"Full","Fixed",139
"mu",1500,1150.50153579837,566.128699386122,2338.07928357934,699.611150077513,1601.39192151923,2.60899999999998,"Full","Adaptive",139
"beta",0.1,0.0767526809072012,0.0377619115247409,0.156003067338977,0.0466727159331928,0.10683264588121,2.60899999999998,"Full","Adaptive",139
"mu",1500,927.042659788661,881.822219018139,974.582035395909,563.746683456713,1290.33863612061,4.22899999999998,"Bessel","Fixed",140
"beta",0.1,0.0611767045047668,0.0581961620313673,0.0643098967943337,0.0372023486785775,0.0851510603309561,4.22899999999998,"Bessel","Fixed",140
"mu",1500,2215.95500164718,1497.10461436097,3279.96889610893,1347.41454728618,3084.49545600817,29.606,"Bessel","Adaptive",140
"beta",0.1,0.146233486888261,0.0987957009108478,0.216449020456832,0.0889174768382764,0.203549496938245,29.606,"Bessel","Adaptive",140
"mu",1500,926.100146286211,880.925443540154,973.591451172845,563.173639255679,1289.02665331674,3.00999999999999,"Full","Fixed",140
"beta",0.1,0.06111444398516,0.0581369095963756,0.0642444754897688,0.0371644945400678,0.0850643934302521,3.00999999999999,"Full","Fixed",140
"mu",1500,2215.78218449971,2067.58762956323,2374.59859932682,1347.31106056904,3084.25330843038,14.477,"Full","Adaptive",140
"beta",0.1,0.146222083207205,0.136463919437413,0.156678026731167,0.0889106480694062,0.203533518345004,14.477,"Full","Adaptive",140
"mu",1500,925.155577447032,877.090948569329,975.854150447543,562.599339944903,1287.71181494916,3.471,"Bessel","Fixed",141
"beta",0.1,0.06148620566851,0.0582950310943452,0.0648520708633266,0.037390574696936,0.0855818366400839,3.471,"Bessel","Fixed",141
"mu",1500,1834.00629173205,1239.09846059542,2714.53737138569,1115.18686402833,2552.82571943577,12.709,"Bessel","Adaptive",141
"beta",0.1,0.121888782360963,0.0823509720396198,0.180409227693032,0.0741157593483402,0.169661805373587,12.709,"Bessel","Adaptive",141
"mu",1500,924.218473071436,876.220201376007,974.846031425777,562.029580239855,1286.40736590302,3.15000000000003,"Full","Fixed",141
"beta",0.1,0.0614239258045373,0.0582371496208967,0.0647850845345547,0.0373527085234313,0.0854951430856433,3.15000000000003,"Full","Fixed",141
"mu",1500,1834.00271575451,1646.27101434582,2043.14230894207,1115.18465954713,2552.82077196189,9.21600000000001,"Full","Adaptive",141
"beta",0.1,0.121888547594173,0.109425291058118,0.135771336689672,0.0741156145974305,0.169661480590916,9.21600000000001,"Full","Adaptive",141
"mu",1500,927.890251722441,885.143919336567,972.700936461109,564.262075651004,1291.51842779388,4.36500000000001,"Bessel","Fixed",142
"beta",0.1,0.061439274675785,0.0586114367303686,0.0644035478954692,0.0373620183967843,0.0855165309547858,4.36500000000001,"Bessel","Fixed",142
"mu",1500,2166.78515693691,1463.8713689417,3207.22026260839,1317.51993827192,3016.0503756019,20.326,"Bessel","Adaptive",142
"beta",0.1,0.143471370026404,0.0969286761188288,0.212362686064324,0.0872381786333604,0.199704561419448,20.326,"Bessel","Adaptive",142
"mu",1500,926.949661821231,884.253864498462,971.707006378583,563.69015431758,1290.20916932488,3.78300000000002,"Full","Fixed",142
"beta",0.1,0.0613769941600642,0.0585524924605837,0.0643377464189164,0.0373241490176068,0.0854298393025216,3.78300000000002,"Full","Fixed",142
"mu",1500,2166.7861346419,2009.53780031892,2336.33930774096,1317.51899971017,3016.05326957364,13.678,"Full","Adaptive",142
"beta",0.1,0.143471459421279,0.133078609309817,0.154675945106629,0.0872381314803467,0.199704787362212,13.678,"Full","Adaptive",142
"mu",1500,918.322979374896,839.331989361822,1004.7479485313,558.44504539228,1278.20091335751,3.32999999999998,"Bessel","Fixed",143
"beta",0.1,0.0607270768408917,0.0555111546100653,0.0664330959704249,0.0369289846215508,0.0845251690602326,3.32999999999998,"Bessel","Fixed",143
"mu",1500,1400.64496210847,946.364889995958,2072.99143345039,851.700236017545,1949.5896881994,8.685,"Bessel","Adaptive",143
"beta",0.1,0.0926221636621838,0.0625814296751804,0.137083240922933,0.0563214239051597,0.128922903419208,8.685,"Bessel","Adaptive",143
"mu",1500,917.399781656611,838.69632433555,1003.48878964072,557.883767674926,1276.9157956383,2.86099999999999,"Full","Fixed",143
"beta",0.1,0.0606660179430142,0.0554690680895369,0.0663498749811582,0.0368918625626529,0.0844401733233756,2.86099999999999,"Full","Fixed",143
"mu",1500,1400.75910803137,1000.02813989856,1962.07086625768,851.769408497889,1949.74880756484,4.87600000000003,"Full","Adaptive",143
"beta",0.1,0.0926295153130622,0.06612879384329,0.12975024355451,0.0563258786005955,0.128933152025529,4.87600000000003,"Full","Adaptive",143
"mu",1500,926.711534304585,882.177117839215,973.49415491151,563.545375896598,1289.87769271257,4.33699999999999,"Bessel","Fixed",146
"beta",0.1,0.0615697993756826,0.0586134986365017,0.0646752076457871,0.0374413983733185,0.0856982003780467,4.33699999999999,"Bessel","Fixed",146
"mu",1500,1792.82123146665,1211.27938282024,2653.56449848418,1090.14622019235,2495.49624274095,11.472,"Bessel","Adaptive",146
"beta",0.1,0.1191132698163,0.0804762034795706,0.176300203449985,0.0724282368960818,0.165798302736518,11.472,"Bessel","Adaptive",146
"mu",1500,925.764787028823,881.260896320597,972.516135097791,562.969729642816,1288.55984441483,3.15199999999999,"Full","Fixed",146
"beta",0.1,0.0615068989351416,0.0585526212779679,0.0646102349313816,0.037403153316963,0.0856106445533202,3.15199999999999,"Full","Fixed",146
"mu",1500,1792.81391175898,1576.75848396776,2038.4743477697,1090.14154395608,2495.48627956187,4.488,"Full","Adaptive",146
"beta",0.1,0.11911279025612,0.104768774702238,0.135420661766081,0.0724279303183926,0.165797650193848,4.488,"Full","Adaptive",146
"mu",1500,918.934301771458,840.907520546238,1004.20109267624,558.816792165355,1279.05181137756,4.15999999999997,"Bessel","Fixed",150
"beta",0.1,0.0610480999712653,0.0558729889689703,0.0667025440892623,0.0371242028162061,0.0849719971263245,4.15999999999997,"Bessel","Fixed",150
