"parameter","true","point","lwr","upr","lwr_exact","upr_exact","time","implementation","method","replicate"
"beta",0.1,0.0880716114272961,0.0595552077084507,0.130242325362589,0.053614647902357,0.122528574952235,3.28699999999998,"Bessel","Adaptive",307
"mu",150,131.119302094412,88.6642419242423,193.903100151866,79.8204470929307,182.418157095893,1.75300000000004,"Full","Fixed",307
"beta",0.1,0.0880696617740749,0.0595536249624463,0.130240020315992,0.0536134624410073,0.122525861107142,1.75300000000004,"Full","Fixed",307
"mu",150,131.119213220399,88.6641721929359,193.902989790797,79.8203930474391,182.418033393358,1.35700000000003,"Full","Adaptive",307
"beta",0.1,0.08806960993284,0.0595535855243769,0.130239953235859,0.0536134309207424,0.122525788944938,1.35700000000003,"Full","Adaptive",307
"mu",150,146.958645262675,99.3676924986654,217.342708423371,89.450756105905,204.466534419444,2.78200000000004,"Bessel","Fixed",308
"beta",0.1,0.0967474097392841,0.0654167487867868,0.143083559865811,0.0588881922325722,0.134606627245996,2.78200000000004,"Bessel","Fixed",308
"mu",150,146.954996803126,99.3647194200127,217.338419626807,89.4485376797479,204.461455926503,5.61500000000001,"Bessel","Adaptive",308
"beta",0.1,0.0967452656133775,0.0654150338989205,0.143080968712261,0.0588868886721064,0.134603642554649,5.61500000000001,"Bessel","Adaptive",308
"mu",150,146.951371450606,99.3617887277548,217.334106478118,89.4463334225963,204.456409478617,1.91300000000001,"Full","Fixed",308
"beta",0.1,0.0967429009968056,0.0654131252823113,0.143078149115872,0.0588854509720452,0.134600351021566,1.91300000000001,"Full","Fixed",308
"mu",150,146.955170102858,99.3648738380099,217.3385944732,89.4486430433903,204.461697162326,1.59699999999998,"Full","Adaptive",308
"beta",0.1,0.0967454217292521,0.0654151751497278,0.143081121531015,0.0588869836174197,0.134603859841084,1.59699999999998,"Full","Adaptive",308
"mu",150,138.87538232382,93.905953242349,205.379650061308,84.5361421049745,193.214622542665,3.63800000000003,"Bessel","Fixed",309
"beta",0.1,0.0943990904572036,0.0638315667007412,0.139604724429298,0.0574625595403437,0.131335621374063,3.63800000000003,"Bessel","Fixed",309
"mu",150,138.869671497115,93.9013184719473,205.372895455968,84.5326697302285,193.206673264002,4.99299999999999,"Bessel","Adaptive",309
"beta",0.1,0.0943954323322623,0.0638286266543477,0.139600334712634,0.0574603354307712,0.131330529233753,4.99299999999999,"Bessel","Adaptive",309
"mu",150,138.866995128965,93.8991750444053,205.369667273739,84.53104260488,193.202947653051,1.73599999999999,"Full","Fixed",309
"beta",0.1,0.0943934241938782,0.0638269920566434,0.139597970136806,0.0574591144191101,0.131327733968646,1.73599999999999,"Full","Fixed",309
"mu",150,138.868774031702,93.9011330065482,205.370646589781,84.5321240848301,193.205423978573,1.06299999999999,"Full","Adaptive",309
"beta",0.1,0.0943947662380174,0.0638284503006049,0.139598750262084,0.0574599304143713,0.131329602061664,1.06299999999999,"Full","Adaptive",309
"mu",150,129.752138810149,87.7404838898491,191.879697711079,78.9892143098314,180.515063310466,2.28199999999998,"Bessel","Fixed",310
"beta",0.1,0.0838121052207763,0.0566750939772582,0.12394278489167,0.0510222983740461,0.116601912067507,2.28199999999998,"Bessel","Fixed",310
"mu",150,129.751954269167,87.7403323310434,191.879483350343,78.9891021108844,180.51480642745,4.27999999999997,"Bessel","Adaptive",310
"beta",0.1,0.0838120103799639,0.0566750189858046,0.123942668386059,0.0510222407308638,0.116601780029064,4.27999999999997,"Bessel","Adaptive",310
"mu",150,129.751913668741,87.7403023496591,191.879428835428,78.9890774139062,180.514749923575,1.96499999999997,"Full","Fixed",310
"beta",0.1,0.0838119567433406,0.0566749738457493,0.123942608465349,0.0510222080909902,0.116601705395691,1.96499999999997,"Full","Fixed",310
"mu",150,129.752028858704,87.7405084396177,191.879318827244,78.9891474363523,180.514910281055,0.995000000000005,"Full","Adaptive",310
"beta",0.1,0.0838120558101745,0.0566751307591476,0.123942558315034,0.0510222683341847,0.116601843286164,0.995000000000005,"Full","Adaptive",310
"mu",150,145.551918254709,98.4161844878885,215.262977505824,88.5954653846961,202.508371124721,2.88400000000001,"Bessel","Fixed",311
"beta",0.1,0.0971672538066092,0.0657004778960456,0.143704817904928,0.0591443807431301,0.135190126870088,2.88400000000001,"Bessel","Fixed",311
"mu",150,145.551885966283,98.4161572397451,215.262941599455,88.5954456974576,202.508326235109,3.08800000000002,"Bessel","Adaptive",311
"beta",0.1,0.0971672440166652,0.0657004707685338,0.1437048045372,0.0591443747616174,0.135190113271713,3.08800000000002,"Bessel","Adaptive",311
"mu",150,145.553174432103,98.4171876123327,215.26449902951,88.5962290995765,202.510119764629,2.53000000000003,"Full","Fixed",311
"beta",0.1,0.0971682090431741,0.0657012572369285,0.14370593875563,0.0591449615796623,0.135191456506686,2.53000000000003,"Full","Fixed",311
"mu",150,145.551957113535,98.4162190781495,215.263016787484,88.5954890258668,202.508425201203,1.06800000000004,"Full","Adaptive",311
"beta",0.1,0.097167288144849,0.0657005088998207,0.143704851659831,0.0591444016365595,0.135190174653139,1.06800000000004,"Full","Adaptive",311
"mu",150,145.870193977575,98.6312475544879,215.733999301797,88.7889732853198,202.95141466983,2.94400000000002,"Bessel","Fixed",312
"beta",0.1,0.0979883556883126,0.0662555792279473,0.144919385844704,0.0596440249940268,0.136332686382598,2.94400000000002,"Bessel","Fixed",312
"mu",150,145.871094312893,98.6319709142344,215.735080205823,88.7895206825566,202.952667943229,3.19999999999999,"Bessel","Adaptive",312
"beta",0.1,0.0979890000746056,0.066256102367703,0.144920147616494,0.059644416803544,0.136333583345667,3.19999999999999,"Bessel","Adaptive",312
"mu",150,145.870238021485,98.6312822595064,215.734053669306,88.7890000705332,202.951475972438,1.76500000000004,"Full","Fixed",312
"beta",0.1,0.097988394118235,0.0662556108565386,0.144919430335657,0.0596440483698526,0.136332739866617,1.76500000000004,"Full","Fixed",312
"mu",150,145.873558237589,98.633966668081,215.738002958989,88.7910188360128,202.956097639165,1.64299999999997,"Full","Adaptive",312
"beta",0.1,0.0979906080779495,0.0662573986944768,0.144922068488734,0.0596453944958994,0.13633582166,1.64299999999997,"Full","Adaptive",312
"mu",150,155.586830784926,105.196853202674,230.11393569976,94.6967143296754,216.476947240177,3.21000000000004,"Bessel","Fixed",313
"beta",0.1,0.104311379564354,0.0705280342615162,0.154277146960778,0.0634883097888577,0.14513444933985,3.21000000000004,"Bessel","Fixed",313
"mu",150,155.58554469916,105.195825612049,230.11237925549,94.6959324912235,216.475156907096,2.435,"Bessel","Adaptive",313
"beta",0.1,0.104310402967178,0.0705272377939991,0.15427600041499,0.0634877160125118,0.145133089921844,2.435,"Bessel","Adaptive",313
"mu",150,155.584975068347,105.1953646248,230.111702672035,94.6955861234851,216.474364013209,1.77999999999997,"Full","Fixed",313
"beta",0.1,0.104310029595055,0.0705269367515512,0.154275554494177,0.0634874889861482,0.145132570203962,1.77999999999997,"Full","Fixed",313
"mu",150,155.586512642883,105.197323048719,230.111966871657,94.6965209607281,216.476504325038,1.80000000000001,"Full","Adaptive",313
"beta",0.1,0.104311064242228,0.0705282558490841,0.154275729526458,0.0634881180486554,0.1451340104358,1.80000000000001,"Full","Adaptive",313
"mu",150,165.877548022777,112.150257994898,245.343715030066,100.95349652543,230.801599520124,4.15700000000004,"Bessel","Fixed",314
"beta",0.1,0.111350087314268,0.0752841153084133,0.16469399811768,0.0677679456127706,0.154932229015765,4.15700000000004,"Bessel","Fixed",314
"mu",150,165.88600639656,112.157143724681,245.353672573458,100.95863952171,230.81337327141,3.16800000000001,"Bessel","Adaptive",314
"beta",0.1,0.111355229057817,0.0752882333594102,0.164700199290424,0.0677710716745466,0.154939386441087,3.16800000000001,"Bessel","Adaptive",314
"mu",150,165.883719863019,112.155288525081,245.350967194374,100.957249224625,230.810190501414,2.06900000000002,"Full","Fixed",314
"beta",0.1,0.111353776216181,0.0752870651674432,0.164698457165592,0.0677701883394177,0.154937364092944,2.06900000000002,"Full","Fixed",314
"mu",150,165.874479077246,112.148676452124,245.33809653022,100.95163058138,230.797327573112,1.19999999999999,"Full","Adaptive",314
"beta",0.1,0.111347968289628,0.0752830009948811,0.164690167479786,0.0677666571934009,0.154929279385854,1.19999999999999,"Full","Adaptive",314
"mu",150,143.337395561187,96.9198627910564,211.985535003875,87.2490470035203,199.425744118854,2.78699999999998,"Bessel","Fixed",315
"beta",0.1,0.0971975052546628,0.0657216438619289,0.14374800252376,0.0591638327973449,0.135231177711981,2.78699999999998,"Bessel","Fixed",315
"mu",150,143.338518376938,96.9207645303992,211.986883822522,87.2497297023668,199.427307051509,3.98400000000004,"Bessel","Adaptive",315
"beta",0.1,0.0971983201769937,0.0657223056754334,0.143748965410397,0.05916432832566,0.135232312028327,3.98400000000004,"Bessel","Adaptive",315
"mu",150,143.338441190602,96.9207083363021,211.986778425721,87.2496827711583,199.427199610046,1.88100000000003,"Full","Fixed",315
"beta",0.1,0.0971982048590561,0.0657222083522613,0.143748837184318,0.0591642581671576,0.135232151550955,1.88100000000003,"Full","Fixed",315
"mu",150,143.34637304262,96.9277580989343,211.99482034342,87.2545053281093,199.438240757131,1.00799999999998,"Full","Adaptive",315
"beta",0.1,0.0972036966885075,0.0657270980350509,0.143754386430885,0.0591675972722209,0.135239796104794,1.00799999999998,"Full","Adaptive",315
"mu",150,151.234737174863,102.256220337167,223.672903740571,92.0506294926943,210.418844857031,2.51900000000001,"Bessel","Fixed",316
"beta",0.1,0.100966935789186,0.0682680737633984,0.149327812558308,0.061454598136385,0.140479273441986,2.51900000000001,"Bessel","Fixed",316
"mu",150,151.232942015981,102.254787136732,223.670728688978,92.0495381627611,210.416345869201,5.72999999999996,"Bessel","Adaptive",316
"beta",0.1,0.100965567069401,0.0682669568542013,0.14932620704651,0.0614537659268541,0.140477368211947,5.72999999999996,"Bessel","Adaptive",316
"mu",150,151.232727335292,102.254604818236,223.67049247245,92.0494076213998,210.416047049184,2.08299999999997,"Full","Fixed",316
"beta",0.1,0.100965513437123,0.0682669194739419,0.149326130169284,0.0614537333673333,0.140477293506912,2.08299999999997,"Full","Fixed",316
"mu",150,151.235301780841,102.257424054445,223.671940851594,92.0509729248661,210.419630636816,1.416,"Full","Adaptive",316
"beta",0.1,0.100967147592938,0.0682687248412243,0.149327014921747,0.0614547269052755,0.140479568280601,1.416,"Full","Adaptive",316
"mu",150,242.439374939189,163.881159048019,358.655325983401,147.503388388905,337.375361489473,3.024,"Bessel","Fixed",317
"beta",0.1,0.160367761985612,0.108403408853278,0.237241793005627,0.0975699111877204,0.223165612783503,3.024,"Bessel","Fixed",317
"mu",150,242.443110347153,163.884171332646,358.659785608549,147.505659334942,337.380561359363,5.142,"Bessel","Adaptive",317
"beta",0.1,0.160370288853873,0.108405454056815,0.237244793362478,0.0975714474263818,0.223169130281364,5.142,"Bessel","Adaptive",317
"mu",150,242.463255330203,163.900453799225,358.683754819458,147.517907742417,337.40860291799,3.00700000000001,"Full","Fixed",317
"beta",0.1,0.160383544815757,0.108416159196525,0.237260585860087,0.0975795071930037,0.223187582438511,3.00700000000001,"Full","Fixed",317
"mu",150,242.441528583816,163.92438069877,358.567130353041,147.504697761372,337.378359406261,1.63200000000001,"Full","Adaptive",317
"beta",0.1,0.160369491603159,0.108432343321468,0.237183602689548,0.0975709628925676,0.223168020313751,1.63200000000001,"Full","Adaptive",317
"mu",150,146.579184369224,99.1101585149885,216.78360333868,89.2200510484158,203.938317690033,2.61799999999999,"Bessel","Fixed",318
"beta",0.1,0.0975551158773521,0.0659623184323043,0.144279353122051,0.0593800030752453,0.135730228679459,2.61799999999999,"Bessel","Fixed",318
"mu",150,146.580544668909,99.1112531265999,216.785232732241,89.2208780467656,203.940211291052,2.697,"Bessel","Adaptive",318
"beta",0.1,0.0975560634060727,0.0659630866151063,0.144280475576019,0.0593805791589609,0.135731547653184,2.697,"Bessel","Adaptive",318
"mu",150,146.581265720929,99.111837341631,216.786087682833,89.2213165080591,203.941214933798,2.96199999999999,"Full","Fixed",318
"beta",0.1,0.0975565255510127,0.0659634587482886,0.144281028590429,0.0593808601720287,0.135732190929997,2.96199999999999,"Full","Fixed",318
"mu",150,146.580480176331,99.1112413193355,216.785067795656,89.2208388758088,203.940121476853,1.02199999999999,"Full","Adaptive",318
"beta",0.1,0.0975560117823126,0.0659630707331013,0.144280357616748,0.0593805477927593,0.135731475771866,1.02199999999999,"Full","Adaptive",318
"mu",150,162.546809288866,109.899476690342,240.414840959046,98.9283872179053,226.165231359826,4.75100000000003,"Bessel","Fixed",319
"beta",0.1,0.107362261327118,0.0725886677248595,0.158794141269585,0.0653422568405135,0.149382265813722,4.75100000000003,"Bessel","Fixed",319
"mu",150,162.558030659293,109.908510507502,240.428272658867,98.9352096322728,226.180851686313,3.05799999999999,"Bessel","Adaptive",319
"beta",0.1,0.10736998137078,0.0725949244921126,0.158803290728875,0.0653469506984587,0.149393012043102,3.05799999999999,"Bessel","Adaptive",319
"mu",150,162.554935222184,109.906026910951,240.424549115017,98.9333276976711,226.176542746697,2.59800000000001,"Full","Fixed",319
"beta",0.1,0.107367768061039,0.0725931253731411,0.158800679253773,0.0653456049626029,0.149389931159476,2.59800000000001,"Full","Fixed",319
"mu",150,162.556607914041,109.907415677077,240.426459067681,98.93434471758,226.178871110502,1.55000000000001,"Full","Adaptive",319
"beta",0.1,0.10736892486672,0.0725940916802046,0.158801987327282,0.0653463083477796,0.149391541385661,1.55000000000001,"Full","Adaptive",319
"mu",150,132.605394994968,89.6681808919922,196.102905254119,80.7239847351483,184.486805254788,2.53700000000003,"Bessel","Fixed",320
"beta",0.1,0.0890367199845434,0.060206921531529,0.13167153051422,0.0542014057962927,0.123872034172794,2.53700000000003,"Bessel","Fixed",320
"mu",150,132.608035708773,89.6703166072198,196.106044897395,80.7255903176102,184.490481099935,3.42100000000005,"Bessel","Adaptive",320
"beta",0.1,0.0890384655279983,0.0602083296431777,0.131673613776775,0.05420246708508,0.123874463970917,3.42100000000005,"Bessel","Adaptive",320
"mu",150,132.608239586228,89.6704750380797,196.106301418509,80.7257142756903,184.490764896767,1.77600000000001,"Full","Fixed",320
"beta",0.1,0.0890386657137899,0.0602084955340981,0.13167384306426,0.0542025888461199,0.12387474258146,1.77600000000001,"Full","Fixed",320
"mu",150,132.610082890075,89.6719838079927,196.108453692368,80.7268351176075,184.493330662542,1.45300000000003,"Full","Adaptive",320
"beta",0.1,0.08903973742307,0.0602093525528588,0.13167513856604,0.0542032403963245,0.123876234449816,1.45300000000003,"Full","Adaptive",320
"mu",150,135.332580686453,91.5109996058678,200.138862804869,82.3820955622987,188.283065810606,2.834,"Bessel","Fixed",321
"beta",0.1,0.0896128012646512,0.0605955885970188,0.132525392300471,0.0545507247400684,0.124674877789234,2.834,"Bessel","Fixed",321
"mu",150,135.336963564761,91.5145089801606,200.144151031836,82.3847602334714,188.289166896051,3.15100000000001,"Bessel","Adaptive",321
"beta",0.1,0.0896160117759718,0.0605982022911389,0.1325291718729,0.0545526768798125,0.124679346672131,3.15100000000001,"Bessel","Adaptive",321
"mu",150,135.33591140016,91.5136977819747,200.142813135452,82.384120713202,188.287702087119,2.57100000000003,"Full","Fixed",321
"beta",0.1,0.0896149286847938,0.0605973018336456,0.132527937716225,0.0545520182048613,0.124677839164726,2.57100000000003,"Full","Fixed",321
"mu",150,135.333143772705,91.511454136728,200.139534183764,82.3824379161969,188.283849629213,1.09799999999996,"Full","Adaptive",321
"beta",0.1,0.0896131807987665,0.060595895852365,0.132525842879489,0.0545509555000546,0.124675406097478,1.09799999999996,"Full","Adaptive",321
"mu",150,126.638942337986,85.6370144181169,187.27207884878,77.0963735154635,176.181511160508,2.92700000000002,"Bessel","Fixed",322
"beta",0.1,0.0828169673407767,0.0560032793284415,0.122468722577824,0.0504180446365532,0.115215890045,2.92700000000002,"Bessel","Fixed",322
"mu",150,126.638149690076,85.6363658715514,187.271152783161,77.0958915303852,176.180407849766,2.37900000000002,"Bessel","Adaptive",322
"beta",0.1,0.0828165310081721,0.0560029323323229,0.122468190907014,0.0504177793749712,0.115215282641373,2.37900000000002,"Bessel","Adaptive",322
"mu",150,126.638368966262,85.6365459836296,187.271407437438,77.0960248954431,176.180713037081,1.86000000000001,"Full","Fixed",322
"beta",0.1,0.0828166448099095,0.0560030222902881,0.122468330762929,0.0504178485725984,0.115215441047221,1.86000000000001,"Full","Fixed",322
"mu",150,126.638888110647,85.636970262069,187.272015028355,77.0963405414253,176.181435679869,1.03399999999999,"Full","Adaptive",322
"beta",0.1,0.082816944953019,0.0560032627512108,0.122468692615648,0.0504180310326148,0.115215858873423,1.03399999999999,"Full","Adaptive",322
"mu",150,98.3901270581275,66.5496286256091,145.464629967736,59.9212108560826,136.859043260172,2.69,"Bessel","Fixed",323
"beta",0.1,0.0666032388441376,0.0450494434553278,0.0984693946092384,0.0405624714369949,0.0926440062512803,2.69,"Bessel","Fixed",323
"mu",150,98.3900884743925,66.5495902105506,145.464599847589,59.9211873427633,136.858989606022,2.37099999999998,"Bessel","Adaptive",323
"beta",0.1,0.0666032868154561,0.0450494871081399,0.098469441038772,0.0405625006420382,0.0926440729888739,2.37099999999998,"Bessel","Adaptive",323
"mu",150,98.3900686241619,66.54958449883,145.464553637258,59.921175348434,136.85896189989,1.81300000000005,"Full","Fixed",323
"beta",0.1,0.0666031679955134,0.0450493841638853,0.0984693147169539,0.0405624283428978,0.092643907648129,1.81300000000005,"Full","Fixed",323
"mu",150,98.3900609323691,66.5495752983677,145.46455100387,59.9211706528529,136.858951211885,0.939999999999998,"Full","Adaptive",323
"beta",0.1,0.0666031942191113,0.0450494074866747,0.0984693412782574,0.0405624443059523,0.0926439441322702,0.939999999999998,"Full","Adaptive",323
"mu",150,159.156966595715,107.608749312727,235.39851710695,96.8673705387369,221.446562652692,3.52199999999999,"Bessel","Fixed",324
"beta",0.1,0.107136779412495,0.0724370219664017,0.158458881816064,0.065206433193962,0.149067125631029,3.52199999999999,"Bessel","Fixed",324
"mu",150,159.155314908233,107.607410681345,235.396559615667,96.8663662623061,221.44426355416,2.86700000000002,"Bessel","Adaptive",324
"beta",0.1,0.10713571222922,0.0724361628525935,0.158457604362892,0.0652057843406134,0.149065640117827,2.86700000000002,"Bessel","Adaptive",324
"mu",150,159.157757525428,107.609392717633,235.399449256182,96.8678515213134,221.447663529542,1.90000000000003,"Full","Fixed",324
"beta",0.1,0.10713726618459,0.0724374121557264,0.158459468165861,0.065206729188241,0.149067803180939,1.90000000000003,"Full","Fixed",324
"mu",150,159.167594655659,107.618331191012,235.408994992702,96.8738325489726,221.461356762345,1.608,"Full","Adaptive",324
"beta",0.1,0.107143818827264,0.0724433673024317,0.158465824275734,0.0652107131868431,0.149076924467685,1.608,"Full","Adaptive",324
"mu",150,165.506099744414,111.898907361713,244.794785744088,100.727653052077,230.284546436752,2.80200000000002,"Bessel","Fixed",325
"beta",0.1,0.109132430340894,0.0737845896168289,0.16141429279419,0.06641841960558,0.151846441076207,2.80200000000002,"Bessel","Fixed",325
"mu",150,165.518816507344,111.909150819766,244.80999469038,100.735384854126,230.302248160563,2.98199999999997,"Bessel","Adaptive",325
"beta",0.1,0.109141107755729,0.0737916187382093,0.161424584605022,0.0664236956569292,0.151858519854528,2.98199999999997,"Bessel","Adaptive",325
"mu",150,165.507241361283,111.899831072542,244.796142053728,100.728347192752,230.286135529815,1.80700000000002,"Full","Fixed",325
"beta",0.1,0.109133168216513,0.0737851846966739,0.161415173709129,0.06641886824977,0.151847468183257,1.80700000000002,"Full","Fixed",325
"mu",150,165.507439268109,111.90074961998,244.794718052504,100.72846753602,230.286411000198,1.06099999999998,"Full","Adaptive",325
"beta",0.1,0.109133292135931,0.0737857865179379,0.161414223720865,0.0664189435993001,0.151847640672562,1.06099999999998,"Full","Adaptive",325
"mu",150,140.503930522208,95.0056377146549,207.791400248074,85.5263059907489,195.481555053667,2.35399999999998,"Bessel","Fixed",326
"beta",0.1,0.0955552793792497,0.0646123619437229,0.141316787415996,0.0581655618661108,0.132944996892389,2.35399999999998,"Bessel","Fixed",326
"mu",150,140.502529363592,95.0045047522023,207.789733855852,85.5254541311787,195.479604596006,3.19900000000001,"Bessel","Adaptive",326
"beta",0.1,0.0955543384108919,0.0646116026595744,0.14131566488531,0.0581649897963581,0.132943687025426,3.19900000000001,"Bessel","Adaptive",326
"mu",150,140.500960864084,95.003236545852,207.787868302818,85.5245004197785,195.47742130839,1.892,"Full","Fixed",326
"beta",0.1,0.0955532844135771,0.0646107521288488,0.141314407608408,0.0581643489317176,0.132942219895437,1.892,"Full","Fixed",326
"mu",150,140.501805641169,95.0045490127546,207.787496425866,85.5250140350866,195.478597247251,1.048,"Full","Adaptive",326
"beta",0.1,0.0955538483656496,0.0646116375598201,0.141314139098117,0.0581646918008302,0.132943004930469,1.048,"Full","Adaptive",326
"mu",150,186.044924204386,125.770217798425,275.205962334344,113.21531857039,258.874529838382,2.791,"Bessel","Fixed",327
"beta",0.1,0.124939539473968,0.0844622975418724,0.184814869808964,0.0760303987011414,0.173848680246794,2.791,"Bessel","Fixed",327
"mu",150,186.09244518798,125.808825760419,275.262072805521,113.244212401728,258.940677974232,4.46199999999999,"Bessel","Adaptive",327
"beta",0.1,0.124969242444078,0.0844861468240983,0.184850560051724,0.0760484576400974,0.173890027248059,4.46199999999999,"Bessel","Adaptive",327
"mu",150,186.092167258297,125.808602540308,275.261738987956,113.244043561087,258.940290955506,2.62900000000002,"Full","Fixed",327
"beta",0.1,0.124969042568247,0.0844859844773961,0.184850323956426,0.0760483362029032,0.17388974893359,2.62900000000002,"Full","Fixed",327
"mu",150,186.092062818431,125.812154172286,275.253659488227,113.243980056055,258.940145580807,1.19299999999998,"Full","Adaptive",327
"beta",0.1,0.124968950545799,0.084488357690564,0.184844859426857,0.076048280237737,0.173889620853861,1.19299999999998,"Full","Adaptive",327
"mu",150,174.760614269711,118.152092968037,258.49116619702,106.354410160396,243.166818379026,2.77199999999999,"Bessel","Fixed",328
"beta",0.1,0.11310118675163,0.0764653996447381,0.167289761173796,0.0688302112903202,0.15737216221294,2.77199999999999,"Bessel","Fixed",328
"mu",150,174.760053661434,118.151636329257,258.490506814798,106.354069194147,243.166038128722,3.24799999999999,"Bessel","Adaptive",328
"beta",0.1,0.113100860702458,0.07646513868928,0.167289367558947,0.0688300129981094,0.157371708406807,3.24799999999999,"Bessel","Adaptive",328
"mu",150,174.760056179075,118.151638348255,258.490509845431,106.35407079166,243.16604156649,2.03899999999999,"Full","Fixed",328
"beta",0.1,0.113100862478945,0.0764651401342743,0.167289369652872,0.068830014121521,0.157371710836369,2.03899999999999,"Full","Fixed",328
"mu",150,174.760055655555,118.151693457744,258.490387729021,106.35407041209,243.16604089902,1.24900000000002,"Full","Adaptive",328
"beta",0.1,0.113100862065739,0.076465175881106,0.167289290224129,0.0688300138305968,0.157371710300882,1.24900000000002,"Full","Adaptive",328
"mu",150,161.152057460459,108.956965971004,238.350851570612,98.0803802735165,224.223734647402,2.70400000000001,"Bessel","Fixed",329
"beta",0.1,0.109472804215869,0.0740159639954201,0.161915000710219,0.0666273483336392,0.152318260098099,2.70400000000001,"Bessel","Fixed",329
"mu",150,161.151885554699,108.956827727974,238.350645474668,98.080275758539,224.223495350859,2.90200000000004,"Bessel","Adaptive",329
"beta",0.1,0.109472681010032,0.074015864040686,0.161914854914571,0.0666272734230348,0.15231808859703,2.90200000000004,"Bessel","Adaptive",329
"mu",150,161.15561837976,108.959837217433,238.355104032844,98.0825452844789,224.228691475042,1.81299999999999,"Full","Fixed",329
"beta",0.1,0.109475277377234,0.0740179654196077,0.161917938285394,0.066628852030343,0.152321702724126,1.81299999999999,"Full","Fixed",329
"mu",150,161.158785417469,108.96247872638,238.358693935859,98.0844708352597,224.233099999678,1.41699999999997,"Full","Adaptive",329
"beta",0.1,0.109477557905647,0.0740198815581894,0.161920492612006,0.0666302386661446,0.15232487714515,1.41699999999997,"Full","Adaptive",329
"mu",150,211.88211594814,143.234260549578,313.430815270078,128.924441174888,294.839790721392,2.96000000000004,"Bessel","Fixed",330
"beta",0.1,0.140298643351896,0.0948431734319968,0.207539547804099,0.0853678665176502,0.195229420186141,2.96000000000004,"Bessel","Fixed",330
"mu",150,211.885896395596,143.237320586597,313.435303784692,128.926739748881,294.845053042311,3.59899999999999,"Bessel","Adaptive",330
"beta",0.1,0.140301087848817,0.0948451444078538,0.207542466980856,0.0853693527850364,0.195232822912598,3.59899999999999,"Bessel","Adaptive",330
"mu",150,211.883499334316,143.235384299573,313.432449039679,128.925282361467,294.841716307164,1.84899999999999,"Full","Fixed",330
"beta",0.1,0.140299498013681,0.0948438598320262,0.207540574347695,0.0853683861811532,0.19523060984621,1.84899999999999,"Full","Fixed",330
"mu",150,211.883841419675,143.245200569254,313.411982225909,128.925490260548,294.842192578802,1.60599999999999,"Full","Adaptive",330
"beta",0.1,0.140299871657793,0.0948505156597664,0.207527116223604,0.085368613367481,0.195231129948104,1.60599999999999,"Full","Adaptive",330
"mu",150,116.562320966167,78.8282861031993,172.359128184425,70.9698174721729,162.154824460162,2.834,"Bessel","Fixed",331
"beta",0.1,0.0784063158937305,0.053024301220154,0.115938357141251,0.0477382560806995,0.109074375706762,2.834,"Bessel","Fixed",331
"mu",150,116.566513975962,78.8316776927916,172.364112729656,70.9723668837546,162.16066106817,2.67599999999999,"Bessel","Adaptive",331
"beta",0.1,0.0784090858577821,0.0530265351216885,0.115941664507105,0.0477399402170153,0.109078231498549,2.67599999999999,"Bessel","Adaptive",331
"mu",150,116.565297155455,78.8307022290728,172.362646998324,70.9716271009611,162.15896720995,1.96899999999999,"Full","Fixed",331
"beta",0.1,0.0784081928315913,0.05302580889949,0.115940611387357,0.0477393972228509,0.109076988440332,1.96899999999999,"Full","Fixed",331
"mu",150,116.565273292078,78.8307051275187,172.362570088359,70.9716125923746,162.15893399178,1.25,"Full","Adaptive",331
"beta",0.1,0.0784081757711547,0.0530258100490681,0.115940558419971,0.0477393868494745,0.109076964692835,1.25,"Full","Adaptive",331
"mu",150,164.937575365034,111.515099798503,243.952646919134,100.381980805962,229.493169924105,3.65200000000004,"Bessel","Fixed",332
"beta",0.1,0.109244422765782,0.0738606776926534,0.161579128140275,0.0664867997784203,0.152002045753143,3.65200000000004,"Bessel","Fixed",332
"mu",150,164.946570121505,111.522335551772,243.963425445104,100.38744946193,229.50569078108,2.99899999999997,"Bessel","Adaptive",332
"beta",0.1,0.109250683775598,0.0738657555434455,0.161586540577865,0.066490606552929,0.152010760998266,2.99899999999997,"Bessel","Adaptive",332
"mu",150,164.936138185803,111.513936698113,243.950939991402,100.381106970667,229.491169400939,2.06400000000002,"Full","Fixed",332
"beta",0.1,0.109243492131107,0.0738599273221534,0.161578016736279,0.0664862339453378,0.152000750316876,2.06400000000002,"Full","Fixed",332
"mu",150,164.935001027712,111.513488946882,243.948555649347,100.380415574593,229.489586480831,1.202,"Full","Adaptive",332
"beta",0.1,0.109242751667718,0.0738596441822268,0.16157644575827,0.0664857837486852,0.151999719586751,1.202,"Full","Adaptive",332
"mu",150,154.330300596941,104.347564704797,228.254887880937,93.9327379262503,214.727863267632,2.77500000000003,"Bessel","Fixed",333
"beta",0.1,0.102775884764489,0.0694900052337078,0.152005780595334,0.0625542761945001,0.142997493334479,2.77500000000003,"Bessel","Fixed",333
"mu",150,154.332054926716,104.348980975545,228.256979179173,93.9338045597302,214.730305293701,2.649,"Bessel","Adaptive",333
"beta",0.1,0.10277706174701,0.0694909565679751,0.152007181121703,0.0625549918061495,0.14299913168787,2.649,"Bessel","Adaptive",333
"mu",150,154.330610883451,104.3478151109,228.255257959602,93.932926612183,214.728295154719,1.803,"Full","Fixed",333
"beta",0.1,0.102776093829309,0.0694901742762765,0.152006029238253,0.0625544033286176,0.142997784330001,1.803,"Full","Fixed",333
